name;coordinates
57ffb418-8b51-4ae8-b2d2-fbebb07fcbc7.JPG;[[0.12030075187969924, 0.05263157894736842], [0.9237379162191193, 0.036519871106337275], [0.9409237379162191, 0.8421052631578947], [0.12996777658431793, 0.8592910848549946], [0.12030075187969924, 0.05263157894736842]]
580d6489-8fef-4fe1-8fda-64e8a8acc158.JPG;[[0.1015625, 0.11328125], [0.88671875, 0.109375], [0.890625, 0.91015625], [0.1015625, 0.9296875], [0.1015625, 0.11328125]]
584b3854-f930-4784-ac56-91daf38e0939.JPG;[[0.08055853920515575, 0.1041890440386681], [0.8872180451127819, 0.09344790547798067], [0.8796992481203008, 0.8839957035445757], [0.10526315789473684, 0.8818474758324383], [0.08055853920515575, 0.1041890440386681]]
585c3e96-ff91-4661-8f1d-327c4167fea1.JPG;[[0.14453125, 0.08203125], [0.86328125, 0.09375], [0.84765625, 0.83203125], [0.125, 0.8046875], [0.14453125, 0.08203125]]
58e139da-4ddb-4d30-a3bd-7fccb47038fd.JPG;[[0.1015625, 0.12890625], [0.8359375, 0.12109375], [0.83984375, 0.84765625], [0.09375, 0.859375], [0.1015625, 0.12890625]]
58e65e5f-4436-46dd-bc2e-ad44dab44007.JPG;[[0.1171875, 0.12109375], [0.8828125, 0.125], [0.8515625, 0.8828125], [0.11328125, 0.85546875], [0.1171875, 0.12109375]]
59e7470a-7b45-4155-84e8-774ff235569b.JPG;[[0.0937129300118624, 0.06524317912218268], [0.9430604982206405, 0.04389086595492289], [0.9418742586002372, 0.9134045077105575], [0.07354685646500593, 0.9157769869513642], [0.0937129300118624, 0.06524317912218268]]
5af86475-4bf5-4462-bc91-8f713a3d7330.JPG;[[0.08984375, 0.08203125], [0.90625, 0.0625], [0.921875, 0.87890625], [0.1015625, 0.88671875], [0.08984375, 0.08203125]]
5b380daf-08ee-4e53-9cc6-dfe1e4819137.JPG;[[0.046875, 0.08203125], [0.93359375, 0.07421875], [0.91796875, 0.9296875], [0.078125, 0.9296875], [0.046875, 0.08203125]]
5b42babd-dbce-4630-9607-f0eef1565381.JPG;[[0.07421875, 0.1015625], [0.8515625, 0.1171875], [0.83984375, 0.87109375], [0.046875, 0.87109375], [0.07421875, 0.1015625]]
5bb8ece8-433e-4213-b2f8-0b730db3c5fc.JPG;[[0.005050505050505051, 0.007070707070707071], [0.9929292929292929, 0.007070707070707071], [0.9919191919191919, 0.9959595959595959], [0.00101010101010101, 0.997979797979798], [0.005050505050505051, 0.007070707070707071]]
5c0dc769-bc82-43e8-a566-dbacf4688ece.JPG;[[0.17578125, 0.16015625], [0.8359375, 0.1875], [0.80859375, 0.85546875], [0.140625, 0.828125], [0.17578125, 0.16015625]]
5d00eca0-008a-42d9-b02d-8dc3383aa040.JPG;[[0.05370569280343716, 0.07303974221267455], [0.9344790547798066, 0.04833512352309345], [0.8979591836734694, 0.916219119226638], [0.09344790547798067, 0.8796992481203008], [0.05370569280343716, 0.07303974221267455]]
5d011e48-07db-46d5-998b-090ae7d603b8.JPG;[[0.08984375, 0.09765625], [0.9140625, 0.099609375], [0.919921875, 0.93359375], [0.064453125, 0.927734375], [0.08984375, 0.09765625]]
5e15989d-801d-49a5-9de5-ff3fd98a711a.JPG;[[0.13671875, 0.0859375], [0.8828125, 0.08984375], [0.8984375, 0.83984375], [0.1015625, 0.84375], [0.13671875, 0.0859375]]
5ea5aad2-58a3-4285-aa4c-a132617ca5cc.JPG;[[0.07421875, 0.0546875], [0.86328125, 0.046875], [0.87109375, 0.90234375], [0.0859375, 0.8984375], [0.07421875, 0.0546875]]
5f2648bf-677f-4d34-b1d8-b586da63fb44.JPG;[[0.08066429418742586, 0.066429418742586], [0.9371293001186239, 0.06998813760379596], [0.9442467378410438, 0.9264531435349941], [0.06524317912218268, 0.9110320284697508], [0.08066429418742586, 0.066429418742586]]
5f6ed0bf-9aeb-48cd-91ce-e9808581b68b.JPG;[[0.06060606060606061, 0.09797979797979799], [0.898989898989899, 0.08585858585858586], [0.9040404040404041, 0.9191919191919192], [0.0797979797979798, 0.9242424242424242], [0.06060606060606061, 0.09797979797979799]]
5f86f863-a919-4b94-9821-1945041a6691.JPG;[[0.16015625, 0.078125], [0.93359375, 0.13671875], [0.86328125, 0.88671875], [0.125, 0.83203125], [0.16015625, 0.078125]]
5fbca214-abf5-4f8e-af64-db0d1209e8c9.JPG;[[0.14472123368920523, 0.15183867141162516], [0.8268090154211151, 0.14709371293001186], [0.8291814946619217, 0.8422301304863582], [0.13404507710557534, 0.8434163701067615], [0.14472123368920523, 0.15183867141162516]]
5fc936df-2911-41be-94c7-ca0c90cfd163.JPG;[[0.1171875, 0.08203125], [0.90234375, 0.1015625], [0.90234375, 0.85546875], [0.10546875, 0.8515625], [0.1171875, 0.08203125]]
5fcf46b2-9722-44f9-a662-d9c6b5fe0b5b.JPG;[[0.09950738916256158, 0.08866995073891626], [0.865024630541872, 0.10935960591133005], [0.8492610837438423, 0.8591133004926108], [0.0896551724137931, 0.865024630541872], [0.09950738916256158, 0.08866995073891626]]
602cbcc0-4ed4-430a-aa20-00e01d71b6a9.JPG;[[0.13523131672597866, 0.09489916963226572], [0.896797153024911, 0.10083036773428232], [0.8766310794780545, 0.8540925266903915], [0.132858837485172, 0.8422301304863582], [0.13523131672597866, 0.09489916963226572]]
6040529b-92d9-477a-945a-77d6e7d65f6a.JPG;[[0.14453125, 0.12890625], [0.828125, 0.06640625], [0.8828125, 0.77734375], [0.1796875, 0.8203125], [0.14453125, 0.12890625]]
60ad2e42-d139-47d3-9b5b-10311a332cc3.JPG;[[0.12109375, 0.08984375], [0.8671875, 0.09765625], [0.84375, 0.84765625], [0.1171875, 0.8359375], [0.12109375, 0.08984375]]
60aedc60-f709-4ab5-b813-f6d5f049e626.JPG;[[0.09989258861439312, 0.10633727175080558], [0.9140708915145005, 0.10311493018259936], [0.9194414607948442, 0.9419978517722879], [0.09022556390977443, 0.9291084854994629], [0.09989258861439312, 0.10633727175080558]]
60fb7842-2d9a-487f-8d46-d0ad0e4b9c8e.JPG;[[0.1796875, 0.17578125], [0.84765625, 0.1796875], [0.8359375, 0.83984375], [0.18359375, 0.83984375], [0.1796875, 0.17578125]]
62522962-d48f-447b-82da-1a10bfcdc0a4.JPG;[[0.019693844270411015, 0.016664022074963168], [0.981662391325103, 0.015149110977239243], [0.9786325691296551, 0.9922667690091704], [0.019693844270411015, 0.9907518579114465]]
62d27949-629d-44ca-9624-2e011dc1d67e.JPG;[[0.203125, 0.08984375], [0.8515625, 0.1875], [0.7421875, 0.8203125], [0.10546875, 0.734375], [0.203125, 0.08984375]]
62e9f4c5-2297-4cb0-81d5-d1ccbd4e411f.JPG;[[0.07309538704656139, 0.0282413995407169], [0.9402724788262214, 0.02491888194769138], [0.9485787728087852, 0.8871121973378132], [0.05980531667445932, 0.8871121973378132]]
633ce88a-cad5-4948-9f11-606a1d543a8d.JPG;[[0.05381910584078128, 0.0575307683125593], [0.9409064365957279, 0.0575307683125593], [0.9464739303033949, 0.9483297615392839], [0.059386599548448306, 0.9501855927751729]]
6353d9dc-5796-421f-b9e0-c56c9e265b7b.JPG;[[0.10546875, 0.08203125], [0.8828125, 0.12890625], [0.8828125, 0.8984375], [0.09375, 0.91015625], [0.10546875, 0.08203125]]
63649805-7830-4b1c-96d1-4f36ccdf369e.JPG;[[0.1391873426916757, 0.12805235527634165], [0.8722406808678346, 0.12434069280456364], [0.8852314995190576, 0.8852314995190576], [0.1317640177481197, 0.8852314995190576]]
638ff060-6007-4322-9ce8-652df1f80e75.JPG;[[0.01953125, 0.015625], [0.9453125, 0.015625], [0.953125, 0.9453125], [0.01171875, 0.953125], [0.01953125, 0.015625]]
63fd1eff-2246-4f6a-8674-4cabb062dd03.JPG;[[0.140625, 0.09765625], [0.91796875, 0.09375], [0.91796875, 0.875], [0.13671875, 0.8671875], [0.140625, 0.09765625]]
64f5b792-f300-4668-9075-364fb3710818.JPG;[[0.07777777777777778, 0.00909090909090909], [0.8919191919191919, 0.00909090909090909], [0.8919191919191919, 0.8232323232323232], [0.07575757575757576, 0.8222222222222222], [0.07777777777777778, 0.00909090909090909]]
66269e06-2033-4ff9-88a1-d80be6bc3ac6.JPG;[[0.00830367734282325, 0.00830367734282325], [0.9988137603795967, 0.00830367734282325], [0.9988137603795967, 0.9976275207591934], [0.0035587188612099642, 0.9976275207591934], [0.00830367734282325, 0.00830367734282325]]
667bc272-50a9-425a-9a4f-8fff02e60d03.JPG;[[0.1566502463054187, 0.19310344827586207], [0.9054187192118227, 0.19113300492610838], [0.8847290640394089, 0.9261083743842364], [0.1665024630541872, 0.9133004926108375], [0.1566502463054187, 0.19310344827586207]]
66d18775-2447-444e-b32d-6c8d87a568d2.JPG;[[0.12109375, 0.109375], [0.900390625, 0.1328125], [0.916015625, 0.90234375], [0.08984375, 0.896484375], [0.12109375, 0.109375]]
66d5a65d-51d5-4c4d-b603-dfc858caa12c.JPG;[[0.1328125, 0.203125], [0.80859375, 0.2109375], [0.8046875, 0.87109375], [0.1484375, 0.88671875], [0.1328125, 0.203125]]
67388ef0-7aff-4916-8d23-c6e200d2d4de.JPG;[[0.1328125, 0.16796875], [0.7890625, 0.1640625], [0.78125, 0.81640625], [0.13671875, 0.81640625], [0.1328125, 0.16796875]]
67552222-f51a-4bb0-9cea-b53e6a6b6460.JPG;[[0.04296875, 0.09375], [0.8671875, 0.09375], [0.84765625, 0.90234375], [0.03515625, 0.91015625], [0.04296875, 0.09375]]
67aeea93-b315-4a98-bdc6-34a8ccb35cf1.JPG;[[0.04296875, 0.0390625], [0.96875, 0.04296875], [0.953125, 0.96875], [0.02734375, 0.96484375], [0.04296875, 0.0390625]]
67de9194-01e8-411b-8cd4-a0346ff7b184.JPG;[[0.09774436090225563, 0.11815252416756176], [0.9312567132116004, 0.11493018259935553], [0.9258861439312567, 0.920515574650913], [0.12030075187969924, 0.9334049409237379], [0.09774436090225563, 0.11815252416756176]]
687d25c2-8911-4d25-a6e6-93894e0f3ddc.JPG;[[0.10578238044567355, 0.08907989932267246], [0.9037898118779477, 0.08351240561500543], [0.9167806305291708, 0.8852314995190576], [0.1150615366251186, 0.8945106556985026]]
689204c8-39de-402e-9db0-6ac86a7cd9f0.JPG;[[0.16792706812525032, 0.2745324540699317], [0.77454001646534, 0.3000045374372449], [0.6905764824027147, 0.7764268374555113], [0.235852623771419, 0.7396338281471699]]
68c6647f-7401-419c-9ddc-67f6ce10ad0d.JPG;[[0.140625, 0.140625], [0.859375, 0.1484375], [0.83984375, 0.84375], [0.15625, 0.86328125], [0.140625, 0.140625]]
6b06ee69-37dc-4f9b-8dae-c1bba22d6512.JPG;[[0.09652543140098814, 0.08706215381265597], [0.906581992962222, 0.08516949829498954], [0.9027966819268891, 0.906581992962222], [0.11734464209531892, 0.919830581585887]]
6c1c0504-1e2d-412e-8235-abf9f9c6c3be.JPG;[[0.125, 0.13671875], [0.8984375, 0.15625], [0.87109375, 0.87890625], [0.12109375, 0.86328125], [0.125, 0.13671875]]
6c23b451-69e6-4f0f-be6d-3b81109f0d76.JPG;[[0.05219454329774614, 0.06880189798339265], [0.8706998813760379, 0.060498220640569395], [0.8873072360616845, 0.8837485172004745], [0.05338078291814947, 0.8896797153024911], [0.05219454329774614, 0.06880189798339265]]
6c51365d-6d47-41a2-bcc7-130469f74377.JPG;[[0.140625, 0.1796875], [0.86328125, 0.1875], [0.828125, 0.87890625], [0.15625, 0.87890625], [0.140625, 0.1796875]]
6c65201d-44b7-49f8-8a54-23bbe696e99d.JPG;[[0.06640625, 0.05078125], [0.921875, 0.0625], [0.92578125, 0.86328125], [0.09375, 0.88671875], [0.06640625, 0.05078125]]
6c785ac7-01a6-447a-b20e-359727f8c02a.JPG;[[0.138671875, 0.150390625], [0.84765625, 0.16015625], [0.841796875, 0.861328125], [0.1171875, 0.85546875], [0.138671875, 0.150390625]]
6c83eadd-f5bd-4db2-a974-0fe9ed503679.JPG;[[0.12109375, 0.0859375], [0.84765625, 0.09375], [0.87890625, 0.80078125], [0.1171875, 0.80078125], [0.12109375, 0.0859375]]
6cb424b6-d3cc-41aa-87d0-d43c37234f40.JPG;[[0.07421875, 0.0546875], [0.9453125, 0.05859375], [0.94921875, 0.91796875], [0.07421875, 0.9140625], [0.07421875, 0.0546875]]
6d27cec4-ecfa-4482-8bed-b34bbddb92c3.JPG;[[0.09237379162191192, 0.10741138560687433], [0.9473684210526315, 0.10741138560687433], [0.924812030075188, 0.9774436090225563], [0.08055853920515575, 0.9419978517722879], [0.09237379162191192, 0.10741138560687433]]
6d6f97df-fe53-4a72-85cf-dc1de73baa24.JPG;[[0.16453201970443349, 0.13201970443349753], [0.8344827586206897, 0.12019704433497537], [0.8394088669950739, 0.7970443349753694], [0.16453201970443349, 0.7960591133004926], [0.16453201970443349, 0.13201970443349753]]
6e0b9796-aac7-47f6-98b8-7815a08b5756.JPG;[[0.0703125, 0.125], [0.83203125, 0.09765625], [0.8515625, 0.84765625], [0.09375, 0.88671875], [0.0703125, 0.125]]
6e135ca1-689c-4129-84cd-19637b4907f9.JPG;[[0.10633727175080558, 0.06229860365198711], [0.9033297529538131, 0.10204081632653061], [0.8968850698174007, 0.8925886143931256], [0.07626208378088077, 0.8614393125671321], [0.10633727175080558, 0.06229860365198711]]
6eb25371-c8f7-4315-83d1-fc413340e9f4.JPG;[[0.1484375, 0.13671875], [0.90625, 0.109375], [0.91796875, 0.83984375], [0.17578125, 0.875], [0.1484375, 0.13671875]]
6eb48f14-a67f-41a5-a8b9-b8c47672d14c.JPG;[[0.04812824740295862, 0.04612290376116867], [0.9545435734920126, 0.04411756011937873], [0.9585542607755925, 0.9465221989248528], [0.04612290376116867, 0.9465221989248528]]
6ef26bf1-261e-43ae-a9a2-8c15d85d72da.JPG;[[0.10546875, 0.1875], [0.89453125, 0.1796875], [0.90234375, 0.95703125], [0.1171875, 0.96875], [0.10546875, 0.1875]]
6f55bcfe-6a3c-4c68-9262-46529bc810e7.JPG;[[0.078125, 0.09375], [0.921875, 0.08203125], [0.9140625, 0.9140625], [0.09765625, 0.91796875], [0.078125, 0.09375]]
70ae9194-274b-4907-805a-3ab6ff7e1d0a.JPG;[[0.09420998635023857, 0.058659048104865524], [0.9634304264496095, 0.07110187649074609], [0.9669855202741467, 0.9296570351165051], [0.08709979870116395, 0.934989675853311]]
70ccfed9-78ac-4331-a054-e8d61aa24ada.JPG;[[0.023630504833512353, 0.022556390977443608], [0.9752953813104189, 0.02577873254564984], [0.9742212674543501, 0.9409237379162191], [0.02577873254564984, 0.9409237379162191], [0.023630504833512353, 0.022556390977443608]]
70f78786-6229-46fe-8ef6-80cb768fea35.JPG;[[0.0711743772241993, 0.10794780545670225], [0.8588374851720048, 0.0937129300118624], [0.8730723606168446, 0.8920521945432978], [0.0771055753262159, 0.9027283511269276], [0.0711743772241993, 0.10794780545670225]]
71c5f68d-fd05-4dda-8a75-a932021bff6d.JPG;[[0.10633727175080558, 0.17078410311493017], [0.8206229860365198, 0.16756176154672395], [0.8088077336197637, 0.8517722878625135], [0.12459720730397422, 0.8571428571428571], [0.10633727175080558, 0.17078410311493017]]
7292845b-0698-44af-be56-e956c4474254.JPG;[[0.1111111111111111, 0.13535353535353536], [0.8151515151515152, 0.14646464646464646], [0.8161616161616162, 0.8404040404040404], [0.11515151515151516, 0.8585858585858586], [0.1111111111111111, 0.13535353535353536]]
729c418a-4462-4e85-8fdb-135cc80f41b2.JPG;[[0.08984375, 0.12890625], [0.8984375, 0.109375], [0.9140625, 0.921875], [0.09375, 0.9296875], [0.08984375, 0.12890625]]
72e6e454-cb32-4d18-abc4-0aae59fda902.JPG;[[0.12109375, 0.125], [0.91796875, 0.12890625], [0.9375, 0.94921875], [0.1171875, 0.95703125], [0.12109375, 0.125]]
73e0b839-c631-40cf-877c-03971202f357.JPG;[[0.04833512352309345, 0.050483351235230935], [0.9591836734693877, 0.04940923737916219], [0.9344790547798066, 0.9334049409237379], [0.0719656283566058, 0.9301825993555317], [0.04833512352309345, 0.050483351235230935]]
740d3208-0e7b-44e3-a814-30731cfae081.JPG;[[0.10083036773428232, 0.05219454329774614], [0.8944246737841044, 0.04863582443653618], [0.867141162514828, 0.7935943060498221], [0.12455516014234876, 0.7947805456702254], [0.10083036773428232, 0.05219454329774614]]
7421324c-a3ad-4749-8546-177e4b2da268.JPG;[[0.15625, 0.1328125], [0.8515625, 0.15234375], [0.85546875, 0.84375], [0.15234375, 0.83984375], [0.15625, 0.1328125]]
7475e584-3290-470c-9822-21b18d86fb83.JPG;[[0.09774436090225563, 0.06552094522019335], [0.9430719656283566, 0.07303974221267455], [0.9301825993555317, 0.9033297529538131], [0.09237379162191192, 0.8958109559613319], [0.09774436090225563, 0.06552094522019335]]
7531e98a-4e16-4312-b020-a4a3ad0da86b.JPG;[[0.03329752953813104, 0.05907626208378088], [0.9462943071965628, 0.06337271750805586], [0.9323308270676691, 0.9215896885069818], [0.06337271750805586, 0.9151450053705693], [0.03329752953813104, 0.05907626208378088]]
75550795-36af-4ecc-b5be-1126faa8913f.JPG;[[0.08325224235763781, 0.026016325736761818], [0.8290535801448099, 0.027750747452545937], [0.8498666407342194, 0.7596767115134451], [0.06937686863136484, 0.7683488200923657]]
758b8621-8bbd-48f2-82b4-31fdce43f56a.JPG;[[0.11818181818181818, 0.06666666666666667], [0.8858585858585859, 0.05454545454545454], [0.898989898989899, 0.8666666666666667], [0.0797979797979798, 0.8454545454545455], [0.11818181818181818, 0.06666666666666667]]
75f47195-8f24-4476-8eed-0d611b1efaee.JPG;[[0.0703125, 0.09375], [0.84765625, 0.10546875], [0.875, 0.9375], [0.0625, 0.93359375], [0.0703125, 0.09375]]
76584dd2-4db2-4a3d-b6c3-4644be1390d0.JPG;[[0.055853920515574654, 0.07733619763694952], [0.9387755102040817, 0.09774436090225563], [0.9001074113856069, 0.9441460794844253], [0.06552094522019335, 0.9194414607948442], [0.055853920515574654, 0.07733619763694952]]
766e519d-eff7-49d1-a68a-3f3e3c4df765.JPG;[[0.099644128113879, 0.09252669039145907], [0.9086595492289442, 0.060498220640569395], [0.9039145907473309, 0.8991696322657177], [0.0937129300118624, 0.9086595492289442], [0.099644128113879, 0.09252669039145907]]
76f7ef17-f2f5-4610-b058-83c38653559a.JPG;[[0.14222258069429794, 0.10926856809439964], [0.7960995675449116, 0.10406530294704727], [0.8169126281343211, 0.7527390246503086], [0.13355047211537732, 0.7544734463660927]]
7762daf6-a48b-46c4-83ff-13d4c5fe5e18.JPG;[[0.10204081632653061, 0.13533834586466165], [0.8979591836734694, 0.11815252416756176], [0.9033297529538131, 0.9172932330827067], [0.11600429645542427, 0.9151450053705693], [0.10204081632653061, 0.13533834586466165]]
79186317-1bc1-4e45-b86f-02e0d6d8422b.JPG;[[0.08378088077336197, 0.09452201933404941], [0.924812030075188, 0.07733619763694952], [0.9291084854994629, 0.8979591836734694], [0.11922663802363051, 0.9140708915145005], [0.08378088077336197, 0.09452201933404941]]
798ec79a-0015-4b6c-b9cf-cf382f16de56.JPG;[[0.0703125, 0.046875], [0.90625, 0.015625], [0.91015625, 0.86328125], [0.08203125, 0.88671875], [0.0703125, 0.046875]]
7a153989-5cfe-4042-afd4-91f7868f4804.JPG;[[0.11328125, 0.0859375], [0.9296875, 0.0859375], [0.93359375, 0.8828125], [0.1015625, 0.90625], [0.11328125, 0.0859375]]
7a78aae1-1a4a-4b39-946d-a5e19479377f.JPG;[[0.12315270935960591, 0.10147783251231528], [0.9261083743842364, 0.07093596059113301], [0.9044334975369458, 0.9044334975369458], [0.09359605911330049, 0.9024630541871921], [0.12315270935960591, 0.10147783251231528]]
7a8bed55-4d61-413e-9331-299f9792d05d.JPG;[[0.12109375, 0.11328125], [0.84375, 0.1640625], [0.77734375, 0.921875], [0.0546875, 0.84765625], [0.12109375, 0.11328125]]
7a8c56dd-72c6-4037-8baf-ded4ba03de2f.JPG;[[0.11385606874328678, 0.21267454350161116], [0.8549946294307197, 0.16970998925886144], [0.8539205155746509, 0.8592910848549946], [0.19226638023630505, 0.8700322234156821], [0.11385606874328678, 0.21267454350161116]]
7adb46cf-4f78-467a-97dc-bd53d03d0d4c.JPG;[[0.16015625, 0.12890625], [0.85546875, 0.11328125], [0.83203125, 0.7734375], [0.19140625, 0.78125], [0.16015625, 0.12890625]]
7af2affd-66b4-4ac3-8550-0215ba9a965c.JPG;[[0.12109375, 0.12109375], [0.83984375, 0.11328125], [0.84375, 0.81640625], [0.1328125, 0.87109375], [0.12109375, 0.12109375]]
7b173694-725d-4e45-aa64-07af470da62f.JPG;[[0.019785899404006865, 0.017312661978506005], [0.9818752579238407, 0.018549280691256435], [0.9806386392110903, 0.9806386392110903], [0.019785899404006865, 0.9794020204983398]]
7b2b99bc-7cb0-47a7-b23c-ce7eb69ea9a2.JPG;[[0.09765625, 0.140625], [0.875, 0.1171875], [0.8828125, 0.91015625], [0.09765625, 0.90625], [0.09765625, 0.140625]]
7b4be4fc-a5ab-459f-a2e0-2037b8c6105c.JPG;[[0.018259935553168637, 0.015037593984962405], [0.9774436090225563, 0.013963480128893663], [0.9763694951664876, 0.9795918367346939], [0.024704618689581095, 0.9763694951664876], [0.018259935553168637, 0.015037593984962405]]
7ba7489a-8dac-47e8-b755-559da1bc8da3.JPG;[[0.1015625, 0.09765625], [0.90234375, 0.125], [0.8828125, 0.890625], [0.09375, 0.8828125], [0.1015625, 0.09765625]]
7ba8e0c2-5c86-4194-80a0-f1e5e4428c83.JPG;[[0.13671875, 0.1328125], [0.87109375, 0.20703125], [0.77734375, 0.89453125], [0.1015625, 0.828125], [0.13671875, 0.1328125]]
7c542d08-f2ad-4083-ac04-9225fd8c638f.JPG;[[0.20703125, 0.125], [0.89453125, 0.140625], [0.8515625, 0.82421875], [0.19140625, 0.7734375], [0.20703125, 0.125]]
7c66c180-284e-4ef3-bedf-a3237efa13b6.JPG;[[0.1393939393939394, 0.1606060606060606], [0.8848484848484849, 0.1494949494949495], [0.8808080808080808, 0.8848484848484849], [0.15555555555555556, 0.8898989898989899], [0.1393939393939394, 0.1606060606060606]]
7d485524-791c-4d11-b1be-8e7b2b6ac807.JPG;[[0.14116251482799524, 0.10794780545670225], [0.8623962040332147, 0.10913404507710557], [0.8778173190984578, 0.8196915776986952], [0.14709371293001186, 0.830367734282325], [0.14116251482799524, 0.10794780545670225]]
7d751aab-9929-4f11-8853-2a2c93a3693e.JPG;[[0.0644468313641246, 0.09237379162191192], [0.9291084854994629, 0.08700322234156821], [0.9183673469387755, 0.9183673469387755], [0.08592910848549946, 0.916219119226638], [0.0644468313641246, 0.09237379162191192]]
7fca9974-d88a-4dd0-94a6-0e76e92bd83f.JPG;[[0.026600985221674877, 0.02561576354679803], [0.9753694581280788, 0.024630541871921183], [0.9763546798029556, 0.9724137931034482], [0.023645320197044337, 0.9714285714285714], [0.026600985221674877, 0.02561576354679803]]
802db609-a66e-47d6-ad13-6cb74b253472.JPG;[[0.09765625, 0.0625], [0.87890625, 0.06640625], [0.8984375, 0.84375], [0.109375, 0.8515625], [0.09765625, 0.0625]]
806be8b2-78ff-4d4c-a931-309e05a76ee9.JPG;[[0.06155792209443846, 0.0734723586288459], [0.8856397823909533, 0.08141531631845086], [0.8657823881669409, 0.9094686554597682], [0.06155792209443846, 0.8995399583477619]]
8085141c-c126-4def-bb5e-4f8e472fb93e.JPG;[[0.12109375, 0.16015625], [0.859375, 0.16015625], [0.859375, 0.89453125], [0.12109375, 0.90234375], [0.12109375, 0.16015625]]
8115dfe2-5f48-461e-9507-fc69ef218e3a.JPG;[[0.140625, 0.8984375], [0.125, 0.08984375], [0.85546875, 0.12109375], [0.87890625, 0.890625], [0.140625, 0.8984375]]
815034db-b283-4c71-b984-4a94e11f26cf.JPG;[[0.1796875, 0.11328125], [0.93359375, 0.12109375], [0.92578125, 0.8671875], [0.16796875, 0.8828125], [0.1796875, 0.11328125]]
82b64058-3929-4e2f-99a2-e6f7b65c5031.JPG;[[0.06015037593984962, 0.06337271750805586], [0.9538131041890441, 0.07518796992481203], [0.9291084854994629, 0.9387755102040817], [0.08485499462943072, 0.9194414607948442], [0.06015037593984962, 0.06337271750805586]]
82e8cdb0-c793-4b2e-bf69-468032f3785a.JPG;[[0.12781954887218044, 0.09237379162191192], [0.9280343716433942, 0.1460794844253491], [0.874328678839957, 0.9129967776584318], [0.04618689581095596, 0.8388829215896885], [0.12781954887218044, 0.09237379162191192]]
8328c453-bac6-42c2-bddf-700fc3415944.JPG;[[0.031149301825993556, 0.008592910848549946], [0.9817400644468314, 0.018259935553168637], [0.9323308270676691, 0.9194414607948442], [0.07089151450053706, 0.9108485499462943], [0.031149301825993556, 0.008592910848549946]]
8336dc33-bd0e-46be-9c0f-e7757763235a.JPG;[[0.08203125, 0.10546875], [0.86328125, 0.10546875], [0.83984375, 0.9296875], [0.0546875, 0.8984375], [0.08203125, 0.10546875]]
8364ed33-5d4a-4393-b9ae-c31eb4b8aa7a.JPG;[[0.12323232323232323, 0.06666666666666667], [0.9101010101010101, 0.06868686868686869], [0.9151515151515152, 0.8787878787878788], [0.10303030303030303, 0.8676767676767677], [0.12323232323232323, 0.06666666666666667]]
837c5945-8df3-43fd-aa40-97d0618bfd05.JPG;[[0.11276910518693598, 0.11276910518693598], [0.8945074784319668, 0.10703508288929517], [0.8639260261778824, 0.8925961376660865], [0.09938971982577408, 0.8773054115390443]]
83caed13-e21b-46ef-af82-7b4f6157a7df.JPG;[[0.1724137931034483, 0.13891625615763548], [0.8049261083743843, 0.13497536945812807], [0.8039408866995074, 0.7714285714285715], [0.1625615763546798, 0.7665024630541872], [0.1724137931034483, 0.13891625615763548]]
84097847-0cbe-4912-a97e-fe93e9d61fd0.JPG;[[0.140625, 0.2578125], [0.7421875, 0.06640625], [0.953125, 0.67578125], [0.33203125, 0.87109375], [0.140625, 0.2578125]]
84ff3f2c-30b3-49e8-80fc-883cb178ca8f.JPG;[[0.1767308085937104, 0.08737253458565458], [0.9054971766149656, 0.08538679516325334], [0.9213830919941756, 0.8042244660725024], [0.16878785090410545, 0.8062102054949036]]
863fcf72-db3b-429e-bdfe-de5fb7689d28.JPG;[[0.046263345195729534, 0.08659549228944247], [0.9110320284697508, 0.07947805456702253], [0.8956109134045077, 0.9062870699881376], [0.0711743772241993, 0.896797153024911], [0.046263345195729534, 0.08659549228944247]]
86813c39-36db-4498-a42b-a8bb86ec1d12.JPG;[[0.16796875, 0.1328125], [0.9140625, 0.125], [0.94140625, 0.9140625], [0.12890625, 0.8984375], [0.16796875, 0.1328125]]
8751a19b-59fe-4bdb-a1ac-c7ea94a649a4.JPG;[[0.08055853920515575, 0.10526315789473684], [0.9033297529538131, 0.11707841031149302], [0.9044038668098818, 0.9280343716433942], [0.08163265306122448, 0.9344790547798066], [0.08055853920515575, 0.10526315789473684]]
87b882f7-aec0-4a38-92c9-faaa1b9638c9.JPG;[[0.10438908659549229, 0.0771055753262159], [0.9276393831553974, 0.054567022538552785], [0.8896797153024911, 0.8956109134045077], [0.08185053380782918, 0.8861209964412812], [0.10438908659549229, 0.0771055753262159]]
881ed202-130d-4a48-aa97-22fa5d37a1eb.JPG;[[0.1015625, 0.19140625], [0.86328125, 0.1640625], [0.86328125, 0.9140625], [0.125, 0.921875], [0.1015625, 0.19140625]]
883f8de4-38df-4954-846b-1fc9999ee178.JPG;[[0.1015625, 0.140625], [0.90625, 0.140625], [0.88671875, 0.9140625], [0.12109375, 0.9140625], [0.1015625, 0.140625]]
88506470-753f-4329-b31a-019d4f5169c4.JPG;[[0.13671875, 0.0703125], [0.87890625, 0.08984375], [0.875, 0.80078125], [0.1328125, 0.79296875], [0.13671875, 0.0703125]]
